annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;04;974;33010;937090;3.522;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;04;999;33010;937090;3.522;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;11;75;26880;2070870;1.298;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;11;77;21880;1435310;1.524;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;11;91;20680;1319160;1.568;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;24;18;4330;289980;1.492;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;24;36;3000;208320;1.439;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;24;37;10370;614980;1.687;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;24;999;38040;2537020;1.5;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;27;39;3930;256030;1.536;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;27;58;2570;192900;1.333;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;27;71;7700;541200;1.423;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;28;14;12330;697250;1.768;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;32;02;9560;512770;1.864;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;32;60;13970;814640;1.715;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;32;80;12840;552710;2.324;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;32;999;117480;5855760;2.006;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;10;5220;296670;1.76;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;51;10880;550870;1.975;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;55;2830;171800;1.644;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;57;16130;899900;1.792;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;67;21560;1138640;1.893;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;44;08;4830;257810;1.873;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;52;44;17690;1481480;1.194;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;52;49;11380;823540;1.382;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;75;17;9440;686310;1.375;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;75;64;9390;703310;1.336;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;75;86;7480;421870;1.773;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;76;30;12900;779100;1.655;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;76;48;880;72780;1.215;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;76;82;4020;266890;1.506;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;84;38;20740;1300480;1.595;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;84;42;13620;764590;1.781;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;84;999;124450;8063910;1.543;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;13;50180;2149680;2.334;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;04;2040;166630;1.222;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;05;1750;145140;1.207;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;06;19410;1157180;1.677;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;83;18540;1160420;1.598;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;93;84;9760;591150;1.652;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;94;2A;2150;149570;1.439;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;94;2B;2270;163620;1.387;1,2,3;tous âges;tous sexes;12.0
2023;Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);Traitements antalgiques ou anti-inflammatoires (hors pathologies, traitements, maternité ou hospitalisations);TAA_CAT_EXC;tsage;9;94;999;4430;313720;1.411;1,2,3;tous âges;tous sexes;12.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;01;971;98560;174280;56.553;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;02;999;93400;161080;57.987;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;03;973;64870;93280;69.537;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;06;976;44930;58330;77.024;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;11;91;391390;636200;61.52;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;11;95;381030;620060;61.45;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;11;999;3601850;5836330;61.714;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;24;28;112970;204050;55.363;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;24;41;82420;155660;52.951;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;27;58;43090;91690;46.995;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;28;14;179540;333080;53.901;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;28;76;315840;590940;53.446;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;32;80;139680;266760;52.36;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;44;10;78190;142010;55.055;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;44;51;147140;264300;55.671;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;44;52;40440;79660;50.771;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;44;999;1367230;2516260;54.336;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;52;53;82920;146330;56.668;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;52;72;144140;266590;54.068;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;53;29;242050;447290;54.114;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;53;999;925050;1650520;56.046;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;75;17;166730;325800;51.175;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;75;47;83410;158480;52.629;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;75;64;180810;335530;53.888;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;75;79;94780;179080;52.928;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;76;34;329920;591820;55.747;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;76;66;127980;241900;52.906;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;84;01;179930;305940;58.812;1,2,3;tous âges;hommes;17.0
2023;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;Pas de pathologie repérée, traitement, maternité, hospitalisation ou traitement antalgique ou anti-inflammatoire;POP_TOT_ABS;tsage;1;84;26;145760;255510;57.047;1,2,3;tous âges;hommes;17.0
