experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_72,10,CMB,True,['8'],"['0', '2', '8']",702
10_72,10,MBbyMB,True,[],"['0', '2', '8']",396
10_73,10,locpc,True,[],['1'],226
10_73,10,ldecc,True,"['2', '1']",['1'],55
10_73,10,pc,True,[],['1'],570
10_73,10,CMB,True,['6'],['1'],38
10_73,10,MBbyMB,True,[],['1'],243
10_74,10,locpc,True,"['7', '2']",['2'],334
10_74,10,ldecc,False,,['2'],313
10_74,10,pc,True,"['7', '2']",['2'],484
10_74,10,CMB,True,['5'],['2'],1047
10_74,10,MBbyMB,True,[],['2'],713
10_75,10,locpc,True,"['3', '2', '8', '4']","['3', '4']",398
10_75,10,ldecc,True,"['3', '8', '2', '4']","['3', '4']",253
10_75,10,pc,True,"['3', '2', '4', '8']","['3', '4']",789
10_75,10,CMB,True,"['4', '1']","['3', '4']",27
10_75,10,MBbyMB,True,[],"['3', '4']",1078
10_76,10,locpc,False,,"['6', '9']",261
10_76,10,ldecc,False,,"['6', '9']",335
10_76,10,pc,False,,"['6', '9']",484
10_76,10,CMB,True,['1'],"['6', '9']",595
10_76,10,MBbyMB,True,[],"['6', '9']",498
10_77,10,locpc,True,[],"['0', '3', '5']",591
10_77,10,ldecc,False,,"['0', '3', '5']",565
10_77,10,pc,True,[],"['0', '3', '5']",768
10_77,10,CMB,True,[],"['0', '3', '5']",47
10_77,10,MBbyMB,True,[],"['0', '3', '5']",106
10_78,10,locpc,True,"['3', '2']",['2'],186
10_78,10,ldecc,True,"['3', '2']",['2'],56
10_78,10,pc,True,"['3', '2']",['2'],417
10_78,10,CMB,True,"['2', '3', '9']",['2'],133
10_78,10,MBbyMB,True,"['2', '3']",['2'],739
10_79,10,locpc,False,,"['5', '7']",253
10_79,10,ldecc,False,,"['5', '7']",238
10_79,10,pc,True,"['5', '7']","['5', '7']",454
10_79,10,CMB,True,[],"['5', '7']",818
10_79,10,MBbyMB,True,"['3', '5']","['5', '7']",286
10_80,10,locpc,False,,"['2', '5', '7']",72
10_80,10,ldecc,False,,"['2', '5', '7']",116
10_80,10,pc,False,,"['2', '5', '7']",139
10_80,10,CMB,True,[],"['2', '5', '7']",9
10_80,10,MBbyMB,True,[],"['2', '5', '7']",9
10_81,10,locpc,True,"['3', '0']","['0', '3', '7']",168
10_81,10,ldecc,True,"['3', '0', '7']","['0', '3', '7']",64
10_81,10,pc,True,"['3', '0']","['0', '3', '7']",361
10_81,10,CMB,True,"['0', '3', '7']","['0', '3', '7']",138
10_81,10,MBbyMB,True,"['0', '3', '8', '7']","['0', '3', '7']",318
10_82,10,locpc,False,,"['2', '8']",112
10_82,10,ldecc,True,[],"['2', '8']",145
10_82,10,pc,False,,"['2', '8']",203
10_82,10,CMB,True,[],"['2', '8']",816
10_82,10,MBbyMB,True,['9'],"['2', '8']",533
10_83,10,locpc,True,"['0', '2']","['0', '2', '3']",306
10_83,10,ldecc,True,"['0', '2']","['0', '2', '3']",120
10_83,10,pc,True,"['2', '0']","['0', '2', '3']",522
10_83,10,CMB,True,"['0', '7']","['0', '2', '3']",21
10_83,10,MBbyMB,True,"['0', '7']","['0', '2', '3']",198
10_84,10,locpc,True,"['4', '0', '6']","['4', '6']",249
10_84,10,ldecc,True,"['6', '0', '4']","['4', '6']",220
10_84,10,pc,True,"['4', '0', '6']","['4', '6']",406
10_84,10,CMB,True,"['4', '2', '9']","['4', '6']",104
10_84,10,MBbyMB,True,"['4', '9']","['4', '6']",280
10_85,10,locpc,True,"['5', '7']","['5', '7']",111
10_85,10,ldecc,True,"['5', '7']","['5', '7']",125
10_85,10,pc,True,"['5', '7']","['5', '7']",240
10_85,10,CMB,True,['3'],"['5', '7']",145
10_85,10,MBbyMB,True,['3'],"['5', '7']",199
10_86,10,locpc,False,,"['7', '8']",344
10_86,10,ldecc,False,,"['7', '8']",274
10_86,10,pc,False,,"['7', '8']",636
10_86,10,CMB,False,,"['7', '8']",780
10_86,10,MBbyMB,False,,"['7', '8']",583
10_87,10,locpc,True,"['0', '7']","['0', '8']",127
10_87,10,ldecc,True,"['0', '8', '7']","['0', '8']",41
10_87,10,pc,True,"['0', '8', '7']","['0', '8']",242
10_87,10,CMB,True,"['8', '2', '7']","['0', '8']",150
10_87,10,MBbyMB,True,"['8', '2', '7']","['0', '8']",590
10_88,10,locpc,True,[],"['1', '3']",37
10_88,10,ldecc,True,[],"['1', '3']",407
10_88,10,pc,True,[],"['1', '3']",435
10_88,10,CMB,True,[],"['1', '3']",229
10_88,10,MBbyMB,True,[],"['1', '3']",336
10_89,10,locpc,True,"['1', '6']",['6'],87
10_89,10,ldecc,True,"['6', '1']",['6'],24
10_89,10,pc,True,"['1', '6']",['6'],370
10_89,10,CMB,True,"['5', '1']",['6'],24
10_89,10,MBbyMB,True,"['5', '1']",['6'],215
10_90,10,locpc,True,"['9', '6']","['3', '6', '9']",252
10_90,10,ldecc,False,,"['3', '6', '9']",264
10_90,10,pc,True,"['9', '6']","['3', '6', '9']",492
10_90,10,CMB,True,"['6', '9']","['3', '6', '9']",26
10_90,10,MBbyMB,True,"['6', '9', '4']","['3', '6', '9']",511
10_91,10,locpc,False,,"['5', '9']",169
10_91,10,ldecc,False,,"['5', '9']",189
10_91,10,pc,False,,"['5', '9']",316
10_91,10,CMB,True,"['5', '9', '8']","['5', '9']",441
10_91,10,MBbyMB,True,"['5', '9']","['5', '9']",546
10_92,10,locpc,True,"['1', '8']",['8'],174
10_92,10,ldecc,False,,['8'],192
10_92,10,pc,True,"['1', '8']",['8'],309
10_92,10,CMB,False,,['8'],1067
10_92,10,MBbyMB,True,"['3', '1']",['8'],602
10_93,10,locpc,False,,"['2', '6', '8']",135
10_93,10,ldecc,True,[],"['2', '6', '8']",157
10_93,10,pc,False,,"['2', '6', '8']",246
10_93,10,CMB,True,['6'],"['2', '6', '8']",793
10_93,10,MBbyMB,True,[],"['2', '6', '8']",512
10_94,10,locpc,True,[],['0'],287
10_94,10,ldecc,True,"['3', '0']",['0'],67
10_94,10,pc,True,[],['0'],400
10_94,10,CMB,True,[],['0'],42
10_94,10,MBbyMB,True,"['9', '3']",['0'],161
10_95,10,locpc,True,"['9', '4']",['8'],363
10_95,10,ldecc,True,"['8', '9']",['8'],277
10_95,10,pc,True,"['9', '4', '8']",['8'],953
10_95,10,CMB,True,[],['8'],1165
10_95,10,MBbyMB,True,"['8', '4', '9']",['8'],534
10_96,10,locpc,False,,"['1', '6']",20
10_96,10,ldecc,True,[],"['1', '6']",210
10_96,10,pc,True,[],"['1', '6']",311
10_96,10,CMB,True,[],"['1', '6']",9
10_96,10,MBbyMB,True,[],"['1', '6']",9
10_97,10,locpc,True,"['3', '2']","['0', '2', '3']",89
10_97,10,ldecc,True,"['3', '2']","['0', '2', '3']",90
10_97,10,pc,True,"['3', '2']","['0', '2', '3']",216
10_97,10,CMB,True,"['3', '8']","['0', '2', '3']",21
